Local time,Open,High,Low,Close,Volume
29.09.2024 09:00:00.000 GMT+0200,173.467,173.467,173.467,173.467,0
29.09.2024 10:00:00.000 GMT+0200,173.467,173.467,173.467,173.467,0
29.09.2024 11:00:00.000 GMT+0200,173.467,173.467,173.467,173.467,0
29.09.2024 12:00:00.000 GMT+0200,173.467,173.467,173.467,173.467,0
29.09.2024 13:00:00.000 GMT+0200,173.467,173.467,173.467,173.467,0
29.09.2024 14:00:00.000 GMT+0200,173.467,173.467,173.467,173.467,0
29.09.2024 15:00:00.000 GMT+0200,173.467,173.467,173.467,173.467,0
29.09.2024 16:00:00.000 GMT+0200,173.467,173.467,173.467,173.467,0
29.09.2024 17:00:00.000 GMT+0200,173.467,173.467,173.467,173.467,0
29.09.2024 18:00:00.000 GMT+0200,173.467,173.467,173.467,173.467,0
29.09.2024 19:00:00.000 GMT+0200,173.467,173.467,173.467,173.467,0
29.09.2024 20:00:00.000 GMT+0200,173.467,173.467,173.467,173.467,0
29.09.2024 21:00:00.000 GMT+0200,173.467,173.467,173.467,173.467,0
29.09.2024 22:00:00.000 GMT+0200,173.467,173.467,173.467,173.467,0
29.09.2024 23:00:00.000 GMT+0200,173.467,173.467,173.467,173.467,0
30.09.2024 00:00:00.000 GMT+0200,173.467,173.467,173.467,173.467,0
30.09.2024 01:00:00.000 GMT+0200,173.467,173.467,173.467,173.467,0
30.09.2024 02:00:00.000 GMT+0200,173.467,173.467,173.467,173.467,0
30.09.2024 03:00:00.000 GMT+0200,173.467,173.467,173.467,173.467,0
30.09.2024 04:00:00.000 GMT+0200,173.467,173.467,173.467,173.467,0
30.09.2024 05:00:00.000 GMT+0200,173.467,173.467,173.467,173.467,0
30.09.2024 06:00:00.000 GMT+0200,173.467,173.467,173.467,173.467,0
30.09.2024 07:00:00.000 GMT+0200,173.467,173.467,173.467,173.467,0
30.09.2024 08:00:00.000 GMT+0200,173.467,173.467,173.467,173.467,0
30.09.2024 09:00:00.000 GMT+0200,173.467,173.467,173.467,173.467,0
30.09.2024 10:00:00.000 GMT+0200,173.467,173.467,173.467,173.467,0
30.09.2024 11:00:00.000 GMT+0200,173.467,173.467,173.467,173.467,0
30.09.2024 12:00:00.000 GMT+0200,173.467,173.467,173.467,173.467,0
30.09.2024 13:00:00.000 GMT+0200,173.467,173.467,173.467,173.467,0
30.09.2024 14:00:00.000 GMT+0200,173.467,173.467,173.467,173.467,0
30.09.2024 15:00:00.000 GMT+0200,173.386,173.917,172.716,173.337,115.7135
30.09.2024 16:00:00.000 GMT+0200,173.337,173.887,173.066,173.596,419.5252
30.09.2024 17:00:00.000 GMT+0200,173.596,173.697,172.856,173.226,367.7207
30.09.2024 18:00:00.000 GMT+0200,173.226,173.367,172.776,173.126,252.2126
30.09.2024 19:00:00.000 GMT+0200,173.127,173.187,172.817,173.046,237.8225
30.09.2024 20:00:00.000 GMT+0200,173.036,173.457,172.686,173.197,336.2522
30.09.2024 21:00:00.000 GMT+0200,173.197,173.787,172.966,173.106,435.2026
30.09.2024 22:00:00.000 GMT+0200,173.106,173.106,173.106,173.106,0
30.09.2024 23:00:00.000 GMT+0200,173.106,173.106,173.106,173.106,0
01.10.2024 00:00:00.000 GMT+0200,173.106,173.106,173.106,173.106,0
01.10.2024 01:00:00.000 GMT+0200,173.106,173.106,173.106,173.106,0
01.10.2024 02:00:00.000 GMT+0200,173.106,173.106,173.106,173.106,0
01.10.2024 03:00:00.000 GMT+0200,173.106,173.106,173.106,173.106,0
01.10.2024 04:00:00.000 GMT+0200,173.106,173.106,173.106,173.106,0
01.10.2024 05:00:00.000 GMT+0200,173.106,173.106,173.106,173.106,0
01.10.2024 06:00:00.000 GMT+0200,173.106,173.106,173.106,173.106,0
01.10.2024 07:00:00.000 GMT+0200,173.106,173.106,173.106,173.106,0
01.10.2024 08:00:00.000 GMT+0200,173.106,173.106,173.106,173.106,0
01.10.2024 09:00:00.000 GMT+0200,173.106,173.106,173.106,173.106,0
01.10.2024 10:00:00.000 GMT+0200,173.106,173.106,173.106,173.106,0
01.10.2024 11:00:00.000 GMT+0200,173.106,173.106,173.106,173.106,0
01.10.2024 12:00:00.000 GMT+0200,173.106,173.106,173.106,173.106,0
01.10.2024 13:00:00.000 GMT+0200,173.106,173.106,173.106,173.106,0
01.10.2024 14:00:00.000 GMT+0200,173.106,173.106,173.106,173.106,0
01.10.2024 15:00:00.000 GMT+0200,172.707,173.697,172.476,172.897,160.7794
01.10.2024 16:00:00.000 GMT+0200,172.897,173.957,172.426,173.566,312.5947
01.10.2024 17:00:00.000 GMT+0200,173.566,173.937,173.246,173.487,262.2252
01.10.2024 18:00:00.000 GMT+0200,173.486,173.487,172.186,172.456,243.7378
01.10.2024 19:00:00.000 GMT+0200,172.456,172.797,172.276,172.686,250.7522
01.10.2024 20:00:00.000 GMT+0200,172.677,173.476,172.566,173.406,197.2225
01.10.2024 21:00:00.000 GMT+0200,173.406,173.497,172.806,172.987,255.5522
01.10.2024 22:00:00.000 GMT+0200,172.987,172.987,172.987,172.987,0
01.10.2024 23:00:00.000 GMT+0200,172.987,172.987,172.987,172.987,0
02.10.2024 00:00:00.000 GMT+0200,172.987,172.987,172.987,172.987,0
02.10.2024 01:00:00.000 GMT+0200,172.987,172.987,172.987,172.987,0
02.10.2024 02:00:00.000 GMT+0200,172.987,172.987,172.987,172.987,0
02.10.2024 03:00:00.000 GMT+0200,172.987,172.987,172.987,172.987,0
02.10.2024 04:00:00.000 GMT+0200,172.987,172.987,172.987,172.987,0
02.10.2024 05:00:00.000 GMT+0200,172.987,172.987,172.987,172.987,0
02.10.2024 06:00:00.000 GMT+0200,172.987,172.987,172.987,172.987,0
02.10.2024 07:00:00.000 GMT+0200,172.987,172.987,172.987,172.987,0
02.10.2024 08:00:00.000 GMT+0200,172.987,172.987,172.987,172.987,0
02.10.2024 09:00:00.000 GMT+0200,172.987,172.987,172.987,172.987,0
02.10.2024 10:00:00.000 GMT+0200,172.987,172.987,172.987,172.987,0
02.10.2024 11:00:00.000 GMT+0200,172.987,172.987,172.987,172.987,0
02.10.2024 12:00:00.000 GMT+0200,172.987,172.987,172.987,172.987,0
02.10.2024 13:00:00.000 GMT+0200,172.987,172.987,172.987,172.987,0
02.10.2024 14:00:00.000 GMT+0200,172.987,172.987,172.987,172.987,0
02.10.2024 15:00:00.000 GMT+0200,171.886,172.246,171.097,171.736,179.1234
02.10.2024 16:00:00.000 GMT+0200,171.736,171.877,171.116,171.616,299.9459
02.10.2024 17:00:00.000 GMT+0200,171.617,171.717,171.046,171.497,226.6108
02.10.2024 18:00:00.000 GMT+0200,171.497,171.617,171.256,171.526,216.9054
02.10.2024 19:00:00.000 GMT+0200,171.527,171.937,171.166,171.797,182.6308
02.10.2024 20:00:00.000 GMT+0200,171.797,171.977,171.297,171.557,109.8108
02.10.2024 21:00:00.000 GMT+0200,171.557,172.106,171.537,171.826,213.036
02.10.2024 22:00:00.000 GMT+0200,171.826,171.826,171.826,171.826,0
02.10.2024 23:00:00.000 GMT+0200,171.826,171.826,171.826,171.826,0
03.10.2024 00:00:00.000 GMT+0200,171.826,171.826,171.826,171.826,0
03.10.2024 01:00:00.000 GMT+0200,171.826,171.826,171.826,171.826,0
03.10.2024 02:00:00.000 GMT+0200,171.826,171.826,171.826,171.826,0
03.10.2024 03:00:00.000 GMT+0200,171.826,171.826,171.826,171.826,0
03.10.2024 04:00:00.000 GMT+0200,171.826,171.826,171.826,171.826,0
03.10.2024 05:00:00.000 GMT+0200,171.826,171.826,171.826,171.826,0
03.10.2024 06:00:00.000 GMT+0200,171.826,171.826,171.826,171.826,0
03.10.2024 07:00:00.000 GMT+0200,171.826,171.826,171.826,171.826,0
03.10.2024 08:00:00.000 GMT+0200,171.826,171.826,171.826,171.826,0
03.10.2024 09:00:00.000 GMT+0200,171.826,171.826,171.826,171.826,0
03.10.2024 10:00:00.000 GMT+0200,171.826,171.826,171.826,171.826,0
03.10.2024 11:00:00.000 GMT+0200,171.826,171.826,171.826,171.826,0
03.10.2024 12:00:00.000 GMT+0200,171.826,171.826,171.826,171.826,0
03.10.2024 13:00:00.000 GMT+0200,171.826,171.826,171.826,171.826,0
03.10.2024 14:00:00.000 GMT+0200,171.826,171.826,171.826,171.826,0
03.10.2024 15:00:00.000 GMT+0200,169.996,171.307,169.756,169.967,122.2171
03.10.2024 16:00:00.000 GMT+0200,169.976,170.767,169.746,170.376,264.7857
03.10.2024 17:00:00.000 GMT+0200,170.377,170.757,170.007,170.507,161.8189
03.10.2024 18:00:00.000 GMT+0200,170.507,170.607,170.106,170.307,196.5207
03.10.2024 19:00:00.000 GMT+0200,170.306,170.487,170.166,170.476,157.9261
03.10.2024 20:00:00.000 GMT+0200,170.477,170.687,170.376,170.426,133.7144
03.10.2024 21:00:00.000 GMT+0200,170.426,170.477,169.946,169.957,208.3668
03.10.2024 22:00:00.000 GMT+0200,169.957,169.957,169.957,169.957,0
03.10.2024 23:00:00.000 GMT+0200,169.957,169.957,169.957,169.957,0
04.10.2024 00:00:00.000 GMT+0200,169.957,169.957,169.957,169.957,0
04.10.2024 01:00:00.000 GMT+0200,169.957,169.957,169.957,169.957,0
04.10.2024 02:00:00.000 GMT+0200,169.957,169.957,169.957,169.957,0
04.10.2024 03:00:00.000 GMT+0200,169.957,169.957,169.957,169.957,0
04.10.2024 04:00:00.000 GMT+0200,169.957,169.957,169.957,169.957,0
04.10.2024 05:00:00.000 GMT+0200,169.957,169.957,169.957,169.957,0
04.10.2024 06:00:00.000 GMT+0200,169.957,169.957,169.957,169.957,0
04.10.2024 07:00:00.000 GMT+0200,169.957,169.957,169.957,169.957,0
04.10.2024 08:00:00.000 GMT+0200,169.957,169.957,169.957,169.957,0
04.10.2024 09:00:00.000 GMT+0200,169.957,169.957,169.957,169.957,0
04.10.2024 10:00:00.000 GMT+0200,169.957,169.957,169.957,169.957,0
04.10.2024 11:00:00.000 GMT+0200,169.957,169.957,169.957,169.957,0
04.10.2024 12:00:00.000 GMT+0200,169.957,169.957,169.957,169.957,0
04.10.2024 13:00:00.000 GMT+0200,169.957,169.957,169.957,169.957,0
04.10.2024 14:00:00.000 GMT+0200,169.957,169.957,169.957,169.957,0
04.10.2024 15:00:00.000 GMT+0200,168.497,169.977,168.426,169.477,159.1252
04.10.2024 16:00:00.000 GMT+0200,169.476,169.987,169.166,169.596,483.7594
04.10.2024 17:00:00.000 GMT+0200,169.587,169.727,169.096,169.107,405.4207
04.10.2024 18:00:00.000 GMT+0200,169.116,169.336,168.786,168.857,316.4189
04.10.2024 19:00:00.000 GMT+0200,168.836,169.317,168.696,168.936,278.9171
04.10.2024 20:00:00.000 GMT+0200,168.926,168.957,168.546,168.626,256.1135
04.10.2024 21:00:00.000 GMT+0200,168.626,168.987,168.256,168.816,364.2387
04.10.2024 22:00:00.000 GMT+0200,168.816,168.816,168.816,168.816,0
04.10.2024 23:00:00.000 GMT+0200,168.816,168.816,168.816,168.816,0
05.10.2024 00:00:00.000 GMT+0200,168.816,168.816,168.816,168.816,0
05.10.2024 01:00:00.000 GMT+0200,168.816,168.816,168.816,168.816,0
05.10.2024 02:00:00.000 GMT+0200,168.816,168.816,168.816,168.816,0
05.10.2024 03:00:00.000 GMT+0200,168.816,168.816,168.816,168.816,0
05.10.2024 04:00:00.000 GMT+0200,168.816,168.816,168.816,168.816,0
05.10.2024 05:00:00.000 GMT+0200,168.816,168.816,168.816,168.816,0
05.10.2024 06:00:00.000 GMT+0200,168.816,168.816,168.816,168.816,0
05.10.2024 07:00:00.000 GMT+0200,168.816,168.816,168.816,168.816,0
05.10.2024 08:00:00.000 GMT+0200,168.816,168.816,168.816,168.816,0
05.10.2024 09:00:00.000 GMT+0200,168.816,168.816,168.816,168.816,0
05.10.2024 10:00:00.000 GMT+0200,168.816,168.816,168.816,168.816,0
05.10.2024 11:00:00.000 GMT+0200,168.816,168.816,168.816,168.816,0
05.10.2024 12:00:00.000 GMT+0200,168.816,168.816,168.816,168.816,0
05.10.2024 13:00:00.000 GMT+0200,168.816,168.816,168.816,168.816,0
05.10.2024 14:00:00.000 GMT+0200,168.816,168.816,168.816,168.816,0
05.10.2024 15:00:00.000 GMT+0200,168.816,168.816,168.816,168.816,0
05.10.2024 16:00:00.000 GMT+0200,168.816,168.816,168.816,168.816,0
05.10.2024 17:00:00.000 GMT+0200,168.816,168.816,168.816,168.816,0
05.10.2024 18:00:00.000 GMT+0200,168.816,168.816,168.816,168.816,0
05.10.2024 19:00:00.000 GMT+0200,168.816,168.816,168.816,168.816,0
05.10.2024 20:00:00.000 GMT+0200,168.816,168.816,168.816,168.816,0
05.10.2024 21:00:00.000 GMT+0200,168.816,168.816,168.816,168.816,0
05.10.2024 22:00:00.000 GMT+0200,168.816,168.816,168.816,168.816,0
05.10.2024 23:00:00.000 GMT+0200,168.816,168.816,168.816,168.816,0
06.10.2024 00:00:00.000 GMT+0200,168.816,168.816,168.816,168.816,0
06.10.2024 01:00:00.000 GMT+0200,168.816,168.816,168.816,168.816,0
06.10.2024 02:00:00.000 GMT+0200,168.816,168.816,168.816,168.816,0
06.10.2024 03:00:00.000 GMT+0200,168.816,168.816,168.816,168.816,0
06.10.2024 04:00:00.000 GMT+0200,168.816,168.816,168.816,168.816,0
06.10.2024 05:00:00.000 GMT+0200,168.816,168.816,168.816,168.816,0
06.10.2024 06:00:00.000 GMT+0200,168.816,168.816,168.816,168.816,0
06.10.2024 07:00:00.000 GMT+0200,168.816,168.816,168.816,168.816,0
06.10.2024 08:00:00.000 GMT+0200,168.816,168.816,168.816,168.816,0
06.10.2024 09:00:00.000 GMT+0200,168.816,168.816,168.816,168.816,0
06.10.2024 10:00:00.000 GMT+0200,168.816,168.816,168.816,168.816,0
06.10.2024 11:00:00.000 GMT+0200,168.816,168.816,168.816,168.816,0
06.10.2024 12:00:00.000 GMT+0200,168.816,168.816,168.816,168.816,0
06.10.2024 13:00:00.000 GMT+0200,168.816,168.816,168.816,168.816,0
06.10.2024 14:00:00.000 GMT+0200,168.816,168.816,168.816,168.816,0
06.10.2024 15:00:00.000 GMT+0200,168.816,168.816,168.816,168.816,0
06.10.2024 16:00:00.000 GMT+0200,168.816,168.816,168.816,168.816,0
06.10.2024 17:00:00.000 GMT+0200,168.816,168.816,168.816,168.816,0
06.10.2024 18:00:00.000 GMT+0200,168.816,168.816,168.816,168.816,0
06.10.2024 19:00:00.000 GMT+0200,168.816,168.816,168.816,168.816,0
06.10.2024 20:00:00.000 GMT+0200,168.816,168.816,168.816,168.816,0
06.10.2024 21:00:00.000 GMT+0200,168.816,168.816,168.816,168.816,0
06.10.2024 22:00:00.000 GMT+0200,168.816,168.816,168.816,168.816,0
06.10.2024 23:00:00.000 GMT+0200,168.816,168.816,168.816,168.816,0
07.10.2024 00:00:00.000 GMT+0200,168.816,168.816,168.816,168.816,0
07.10.2024 01:00:00.000 GMT+0200,168.816,168.816,168.816,168.816,0
07.10.2024 02:00:00.000 GMT+0200,168.816,168.816,168.816,168.816,0
07.10.2024 03:00:00.000 GMT+0200,168.816,168.816,168.816,168.816,0
07.10.2024 04:00:00.000 GMT+0200,168.816,168.816,168.816,168.816,0
07.10.2024 05:00:00.000 GMT+0200,168.816,168.816,168.816,168.816,0
07.10.2024 06:00:00.000 GMT+0200,168.816,168.816,168.816,168.816,0
07.10.2024 07:00:00.000 GMT+0200,168.816,168.816,168.816,168.816,0
07.10.2024 08:00:00.000 GMT+0200,168.816,168.816,168.816,168.816,0
07.10.2024 09:00:00.000 GMT+0200,168.816,168.816,168.816,168.816,0
07.10.2024 10:00:00.000 GMT+0200,168.816,168.816,168.816,168.816,0
07.10.2024 11:00:00.000 GMT+0200,168.816,168.816,168.816,168.816,0
07.10.2024 12:00:00.000 GMT+0200,168.816,168.816,168.816,168.816,0
07.10.2024 13:00:00.000 GMT+0200,168.816,168.816,168.816,168.816,0
07.10.2024 14:00:00.000 GMT+0200,168.816,168.816,168.816,168.816,0
07.10.2024 15:00:00.000 GMT+0200,168.717,169.437,168.226,168.916,189.9434
07.10.2024 16:00:00.000 GMT+0200,168.916,169.087,167.656,167.977,248.1758
07.10.2024 17:00:00.000 GMT+0200,167.977,168.437,167.757,167.787,166.9353
07.10.2024 18:00:00.000 GMT+0200,167.786,167.837,167.156,167.287,149.209
07.10.2024 19:00:00.000 GMT+0200,167.266,167.647,167.236,167.347,137.1045
07.10.2024 20:00:00.000 GMT+0200,167.347,167.726,167.126,167.306,189.0324
07.10.2024 21:00:00.000 GMT+0200,167.306,167.477,166.846,167.056,261.9848
07.10.2024 22:00:00.000 GMT+0200,167.056,167.056,167.056,167.056,0
07.10.2024 23:00:00.000 GMT+0200,167.056,167.056,167.056,167.056,0
08.10.2024 00:00:00.000 GMT+0200,167.056,167.056,167.056,167.056,0
08.10.2024 01:00:00.000 GMT+0200,167.056,167.056,167.056,167.056,0
08.10.2024 02:00:00.000 GMT+0200,167.056,167.056,167.056,167.056,0
08.10.2024 03:00:00.000 GMT+0200,167.056,167.056,167.056,167.056,0
08.10.2024 04:00:00.000 GMT+0200,167.056,167.056,167.056,167.056,0
08.10.2024 05:00:00.000 GMT+0200,167.056,167.056,167.056,167.056,0
08.10.2024 06:00:00.000 GMT+0200,167.056,167.056,167.056,167.056,0
08.10.2024 07:00:00.000 GMT+0200,167.056,167.056,167.056,167.056,0
08.10.2024 08:00:00.000 GMT+0200,167.056,167.056,167.056,167.056,0
08.10.2024 09:00:00.000 GMT+0200,167.056,167.056,167.056,167.056,0
08.10.2024 10:00:00.000 GMT+0200,167.056,167.056,167.056,167.056,0
08.10.2024 11:00:00.000 GMT+0200,167.056,167.056,167.056,167.056,0
08.10.2024 12:00:00.000 GMT+0200,167.056,167.056,167.056,167.056,0
08.10.2024 13:00:00.000 GMT+0200,167.056,167.056,167.056,167.056,0
08.10.2024 14:00:00.000 GMT+0200,167.056,167.056,167.056,167.056,0
08.10.2024 15:00:00.000 GMT+0200,166.596,167.226,166.216,166.857,229.818
08.10.2024 16:00:00.000 GMT+0200,166.847,167.436,166.577,166.847,326.0477
08.10.2024 17:00:00.000 GMT+0200,166.846,167.666,166.846,167.446,218.209
08.10.2024 18:00:00.000 GMT+0200,167.446,167.756,167.306,167.357,145.3335
08.10.2024 19:00:00.000 GMT+0200,167.366,167.757,167.036,167.577,192.6108
08.10.2024 20:00:00.000 GMT+0200,167.587,167.757,167.477,167.647,120.4153
08.10.2024 21:00:00.000 GMT+0200,167.646,168.567,167.486,167.997,209.1342
08.10.2024 22:00:00.000 GMT+0200,167.997,167.997,167.997,167.997,0
08.10.2024 23:00:00.000 GMT+0200,167.997,167.997,167.997,167.997,0
09.10.2024 00:00:00.000 GMT+0200,167.997,167.997,167.997,167.997,0
09.10.2024 01:00:00.000 GMT+0200,167.997,167.997,167.997,167.997,0
09.10.2024 02:00:00.000 GMT+0200,167.997,167.997,167.997,167.997,0
09.10.2024 03:00:00.000 GMT+0200,167.997,167.997,167.997,167.997,0
09.10.2024 04:00:00.000 GMT+0200,167.997,167.997,167.997,167.997,0
09.10.2024 05:00:00.000 GMT+0200,167.997,167.997,167.997,167.997,0
09.10.2024 06:00:00.000 GMT+0200,167.997,167.997,167.997,167.997,0
09.10.2024 07:00:00.000 GMT+0200,167.997,167.997,167.997,167.997,0
09.10.2024 08:00:00.000 GMT+0200,167.997,167.997,167.997,167.997,0
09.10.2024 09:00:00.000 GMT+0200,167.997,167.997,167.997,167.997,0
09.10.2024 10:00:00.000 GMT+0200,167.997,167.997,167.997,167.997,0
09.10.2024 11:00:00.000 GMT+0200,167.997,167.997,167.997,167.997,0
09.10.2024 12:00:00.000 GMT+0200,167.997,167.997,167.997,167.997,0
09.10.2024 13:00:00.000 GMT+0200,167.997,167.997,167.997,167.997,0
09.10.2024 14:00:00.000 GMT+0200,167.997,167.997,167.997,167.997,0
09.10.2024 15:00:00.000 GMT+0200,168.177,169.757,167.986,169.567,142.1398
09.10.2024 16:00:00.000 GMT+0200,169.566,169.787,168.376,168.817,271.9324
09.10.2024 17:00:00.000 GMT+0200,168.817,169.587,168.776,169.517,403.1189
09.10.2024 18:00:00.000 GMT+0200,169.517,169.637,169.096,169.167,353.2225
09.10.2024 19:00:00.000 GMT+0200,169.167,169.406,168.756,168.777,330.2144
09.10.2024 20:00:00.000 GMT+0200,168.777,169.167,168.657,169.087,257.7144
09.10.2024 21:00:00.000 GMT+0200,169.077,169.387,168.766,169.206,512.3378
09.10.2024 22:00:00.000 GMT+0200,169.206,169.206,169.206,169.206,0
09.10.2024 23:00:00.000 GMT+0200,169.206,169.206,169.206,169.206,0
10.10.2024 00:00:00.000 GMT+0200,169.206,169.206,169.206,169.206,0
10.10.2024 01:00:00.000 GMT+0200,169.206,169.206,169.206,169.206,0
10.10.2024 02:00:00.000 GMT+0200,169.206,169.206,169.206,169.206,0
10.10.2024 03:00:00.000 GMT+0200,169.206,169.206,169.206,169.206,0
10.10.2024 04:00:00.000 GMT+0200,169.206,169.206,169.206,169.206,0
10.10.2024 05:00:00.000 GMT+0200,169.206,169.206,169.206,169.206,0
10.10.2024 06:00:00.000 GMT+0200,169.206,169.206,169.206,169.206,0
10.10.2024 07:00:00.000 GMT+0200,169.206,169.206,169.206,169.206,0
10.10.2024 08:00:00.000 GMT+0200,169.206,169.206,169.206,169.206,0
10.10.2024 09:00:00.000 GMT+0200,169.206,169.206,169.206,169.206,0
10.10.2024 10:00:00.000 GMT+0200,169.206,169.206,169.206,169.206,0
10.10.2024 11:00:00.000 GMT+0200,169.206,169.206,169.206,169.206,0
10.10.2024 12:00:00.000 GMT+0200,169.206,169.206,169.206,169.206,0
10.10.2024 13:00:00.000 GMT+0200,169.206,169.206,169.206,169.206,0
10.10.2024 14:00:00.000 GMT+0200,169.206,169.206,169.206,169.206,0
10.10.2024 15:00:00.000 GMT+0200,169.066,169.756,168.746,169.017,138.5189
10.10.2024 16:00:00.000 GMT+0200,169.086,169.357,168.436,168.646,293.5587
10.10.2024 17:00:00.000 GMT+0200,168.656,168.896,168.486,168.506,164.2384
10.10.2024 18:00:00.000 GMT+0200,168.496,169.127,168.356,168.567,185.1216
10.10.2024 19:00:00.000 GMT+0200,168.587,168.966,168.366,168.926,179.0135
10.10.2024 20:00:00.000 GMT+0200,168.886,168.937,168.406,168.477,173.0153
10.10.2024 21:00:00.000 GMT+0200,168.487,168.947,168.486,168.867,225.4441
10.10.2024 22:00:00.000 GMT+0200,168.867,168.867,168.867,168.867,0
10.10.2024 23:00:00.000 GMT+0200,168.867,168.867,168.867,168.867,0
11.10.2024 00:00:00.000 GMT+0200,168.867,168.867,168.867,168.867,0
11.10.2024 01:00:00.000 GMT+0200,168.867,168.867,168.867,168.867,0
11.10.2024 02:00:00.000 GMT+0200,168.867,168.867,168.867,168.867,0
11.10.2024 03:00:00.000 GMT+0200,168.867,168.867,168.867,168.867,0
11.10.2024 04:00:00.000 GMT+0200,168.867,168.867,168.867,168.867,0
11.10.2024 05:00:00.000 GMT+0200,168.867,168.867,168.867,168.867,0
11.10.2024 06:00:00.000 GMT+0200,168.867,168.867,168.867,168.867,0
11.10.2024 07:00:00.000 GMT+0200,168.867,168.867,168.867,168.867,0
11.10.2024 08:00:00.000 GMT+0200,168.867,168.867,168.867,168.867,0
11.10.2024 09:00:00.000 GMT+0200,168.867,168.867,168.867,168.867,0
11.10.2024 10:00:00.000 GMT+0200,168.867,168.867,168.867,168.867,0
11.10.2024 11:00:00.000 GMT+0200,168.867,168.867,168.867,168.867,0
11.10.2024 12:00:00.000 GMT+0200,168.867,168.867,168.867,168.867,0
11.10.2024 13:00:00.000 GMT+0200,168.867,168.867,168.867,168.867,0
11.10.2024 14:00:00.000 GMT+0200,168.867,168.867,168.867,168.867,0
11.10.2024 15:00:00.000 GMT+0200,169.017,169.747,168.856,169.087,159.1099
11.10.2024 16:00:00.000 GMT+0200,169.137,170.167,169.046,169.756,288.245
11.10.2024 17:00:00.000 GMT+0200,169.786,170.586,169.716,170.376,248.1225
11.10.2024 18:00:00.000 GMT+0200,170.377,170.686,170.016,170.667,142.9162
11.10.2024 19:00:00.000 GMT+0200,170.677,170.967,170.576,170.906,134.3162
11.10.2024 20:00:00.000 GMT+0200,170.907,171.287,170.876,171.197,107.918
11.10.2024 21:00:00.000 GMT+0200,171.197,171.397,170.796,171.056,221.4596
11.10.2024 22:00:00.000 GMT+0200,171.056,171.056,171.056,171.056,0
11.10.2024 23:00:00.000 GMT+0200,171.056,171.056,171.056,171.056,0
12.10.2024 00:00:00.000 GMT+0200,171.056,171.056,171.056,171.056,0
12.10.2024 01:00:00.000 GMT+0200,171.056,171.056,171.056,171.056,0
12.10.2024 02:00:00.000 GMT+0200,171.056,171.056,171.056,171.056,0
12.10.2024 03:00:00.000 GMT+0200,171.056,171.056,171.056,171.056,0
12.10.2024 04:00:00.000 GMT+0200,171.056,171.056,171.056,171.056,0
12.10.2024 05:00:00.000 GMT+0200,171.056,171.056,171.056,171.056,0
12.10.2024 06:00:00.000 GMT+0200,171.056,171.056,171.056,171.056,0
12.10.2024 07:00:00.000 GMT+0200,171.056,171.056,171.056,171.056,0
12.10.2024 08:00:00.000 GMT+0200,171.056,171.056,171.056,171.056,0
12.10.2024 09:00:00.000 GMT+0200,171.056,171.056,171.056,171.056,0
12.10.2024 10:00:00.000 GMT+0200,171.056,171.056,171.056,171.056,0
12.10.2024 11:00:00.000 GMT+0200,171.056,171.056,171.056,171.056,0
12.10.2024 12:00:00.000 GMT+0200,171.056,171.056,171.056,171.056,0
12.10.2024 13:00:00.000 GMT+0200,171.056,171.056,171.056,171.056,0
12.10.2024 14:00:00.000 GMT+0200,171.056,171.056,171.056,171.056,0
12.10.2024 15:00:00.000 GMT+0200,171.056,171.056,171.056,171.056,0
12.10.2024 16:00:00.000 GMT+0200,171.056,171.056,171.056,171.056,0
12.10.2024 17:00:00.000 GMT+0200,171.056,171.056,171.056,171.056,0
12.10.2024 18:00:00.000 GMT+0200,171.056,171.056,171.056,171.056,0
12.10.2024 19:00:00.000 GMT+0200,171.056,171.056,171.056,171.056,0
12.10.2024 20:00:00.000 GMT+0200,171.056,171.056,171.056,171.056,0
12.10.2024 21:00:00.000 GMT+0200,171.056,171.056,171.056,171.056,0
12.10.2024 22:00:00.000 GMT+0200,171.056,171.056,171.056,171.056,0
12.10.2024 23:00:00.000 GMT+0200,171.056,171.056,171.056,171.056,0
13.10.2024 00:00:00.000 GMT+0200,171.056,171.056,171.056,171.056,0
13.10.2024 01:00:00.000 GMT+0200,171.056,171.056,171.056,171.056,0
13.10.2024 02:00:00.000 GMT+0200,171.056,171.056,171.056,171.056,0
13.10.2024 03:00:00.000 GMT+0200,171.056,171.056,171.056,171.056,0
13.10.2024 04:00:00.000 GMT+0200,171.056,171.056,171.056,171.056,0
13.10.2024 05:00:00.000 GMT+0200,171.056,171.056,171.056,171.056,0
13.10.2024 06:00:00.000 GMT+0200,171.056,171.056,171.056,171.056,0
13.10.2024 07:00:00.000 GMT+0200,171.056,171.056,171.056,171.056,0
13.10.2024 08:00:00.000 GMT+0200,171.056,171.056,171.056,171.056,0
13.10.2024 09:00:00.000 GMT+0200,171.056,171.056,171.056,171.056,0
13.10.2024 10:00:00.000 GMT+0200,171.056,171.056,171.056,171.056,0
13.10.2024 11:00:00.000 GMT+0200,171.056,171.056,171.056,171.056,0
13.10.2024 12:00:00.000 GMT+0200,171.056,171.056,171.056,171.056,0
13.10.2024 13:00:00.000 GMT+0200,171.056,171.056,171.056,171.056,0
13.10.2024 14:00:00.000 GMT+0200,171.056,171.056,171.056,171.056,0
13.10.2024 15:00:00.000 GMT+0200,171.056,171.056,171.056,171.056,0
13.10.2024 16:00:00.000 GMT+0200,171.056,171.056,171.056,171.056,0
